Date,Description,Deposit Amount,Withdrawal Amount,Notes,Category Name,Category Id,Ledger Id,Ledger Name,Description_clean
26-01-2026,NEFT-RENT-933358,0.0,29923.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
10-01-2026,UPI-PVR CINEMAS-CONCERT TICKETS,0.0,1789.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI PVR CINEMAS CONCERT TICKETS
14-12-2025,UPI-STARBUCKS-MISC-670059,14069.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI STARBUCKS MISC
14-04-2025,UPI-IRCTC UTS-DINNER,0.0,2201.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI IRCTC UTS DINNER
20-07-2025,TATA POWER CO LTD INTEREST CREDIT-249457,5691.0,0.0,,Investment Income,2,202,Investment Income Ledger,TATA POWER CO LTD INTEREST CREDIT
05-07-2025,NEFT CR-SALARY-FREELANCE CLIENT,63616.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY FREELANCE CLIENT
10-08-2025,UPI-AMAZON INDIA-MISC-325825,6085.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AMAZON INDIA MISC
02-05-2025,UPI-CREDCLUB-MISC-686470,12447.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI CREDCLUB MISC
08-03-2026,UPI-UBER-BOOKS,0.0,9174.0,,Education & Books,10,308,Education Expense Ledger,UPI UBER BOOKS
19-10-2025,NEFT CR-CREDIT CARD BILL PAYMENT-574779274,0.0,3956.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
21-07-2025,UPI-NETFLIX-MISC-737384,0.0,10075.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NETFLIX MISC
23-08-2025,UPI-SPOTIFY-BOOKS,0.0,9308.0,,Education & Books,10,308,Education Expense Ledger,UPI SPOTIFY BOOKS
10-09-2025,UPI-IRCTC UTS-TICKET-295611667,0.0,6953.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI IRCTC UTS TICKET
05-11-2025,UPI-ZERODHA BROKING LTD-MEDICAL BILL,0.0,7497.0,,Health & Medical,9,307,Medical Expense Ledger,UPI ZERODHA BROKING LTD MEDICAL BILL
05-10-2025,BANK TRANSFER-HOUSE RENT-969241,0.0,47267.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
01-03-2026,UPI-STARBUCKS-MEDICAL BILL,0.0,3658.0,,Health & Medical,9,307,Medical Expense Ledger,UPI STARBUCKS MEDICAL BILL
28-09-2025,UPI-CREDCLUB-MOBILE BILL,0.0,3731.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CREDCLUB MOBILE BILL
28-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-362442113,0.0,48965.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
04-02-2026,VEDANTA LIMITED INTEREST CREDIT-657639,9809.0,0.0,,Investment Income,2,202,Investment Income Ledger,VEDANTA LIMITED INTEREST CREDIT
15-06-2025,DIVIDEND CREDIT HINDUSTAN UNILEVER LTD-942667,6078.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT HINDUSTAN UNILEVER LTD
05-03-2026,IRCTC UTS SUBSCRIPTION-250641,0.0,3501.0,,Entertainment,8,306,Entertainment Expense Ledger,IRCTC UTS SUBSCRIPTION
13-05-2025,UPI-BIG BAZAAR-FOOD,0.0,2080.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI BIG BAZAAR FOOD
23-01-2026,UPI-LENSKART-MUMBAI TRIP,0.0,8590.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI LENSKART MUMBAI TRIP
17-08-2025,ICICI BANK INTEREST CREDIT-306749,2939.0,0.0,,Investment Income,2,202,Investment Income Ledger,ICICI BANK INTEREST CREDIT
14-02-2026,UPI-FLIPKART-DOCTOR CONSULTATION,0.0,1077.0,,Health & Medical,9,307,Medical Expense Ledger,UPI FLIPKART DOCTOR CONSULTATION
10-02-2026,UPI-GOOGLEPAY-BROADBAND BILL,0.0,3339.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI GOOGLEPAY BROADBAND BILL
19-01-2026,RENT PAYMENT-988976,0.0,21934.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
13-01-2026,UPI-GOOGLEPAY-LUNCH,0.0,1252.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI GOOGLEPAY LUNCH
20-07-2025,NEFT CR-CREDIT CARD BILL PAYMENT-785419623,0.0,21431.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
30-04-2025,CC BILL PAYMENT-408837017,0.0,39015.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
25-08-2025,UPI-RELIANCE DIGITAL-GAMING,0.0,3516.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI RELIANCE DIGITAL GAMING
03-06-2025,UPI-SWIGGY-DOCTOR CONSULTATION,0.0,2270.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY DOCTOR CONSULTATION
09-12-2025,UPI-AMAZON INDIA-LAB TESTS,0.0,1929.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA LAB TESTS
04-08-2025,UPI-SWIGGY-MISC-840126,9854.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI SWIGGY MISC
22-03-2026,UPI-NATURAL ICE CREAM-CAB RIDE,0.0,2563.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI NATURAL ICE CREAM CAB RIDE
20-11-2025,UPI-GOOGLEPAY-PHARMACY,0.0,3383.0,,Health & Medical,9,307,Medical Expense Ledger,UPI GOOGLEPAY PHARMACY
25-01-2026,POS-IRCTC UTS-MALL PURCHASE,0.0,15215.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS IRCTC UTS MALL PURCHASE
19-05-2025,UPI-FLIPKART-MEDICAL BILL,0.0,1928.0,,Health & Medical,9,307,Medical Expense Ledger,UPI FLIPKART MEDICAL BILL
08-02-2026,UPI-FLIPKART-GAS CYLINDER PAYMENT,0.0,1355.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI FLIPKART GAS CYLINDER PAYMENT
02-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-556462731,0.0,68853.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
25-09-2025,NEFT CR-SALARY-HDFC BANK,42511.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY HDFC BANK
07-11-2025,UPI-CREDCLUB-CRED PAYMENT-747509954,0.0,49380.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
04-01-2026,VEDANTA LIMITED INTEREST CREDIT-373438,1343.0,0.0,,Investment Income,2,202,Investment Income Ledger,VEDANTA LIMITED INTEREST CREDIT
03-06-2025,UPI-RELIANCE DIGITAL-COACHING FEES,0.0,3375.0,,Education & Books,10,308,Education Expense Ledger,UPI RELIANCE DIGITAL COACHING FEES
30-09-2025,ACH C- INFOSYS LIMITED DIVIDEND-954727,9679.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C INFOSYS LIMITED DIVIDEND
24-08-2025,UPI-BHARGAV SANDEEP DESAI-MISC-674699,5305.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI BHARGAV SANDEEP DESAI MISC
24-05-2025,UPI-AMAZON INDIA-ONLINE SHOPPING,0.0,15448.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AMAZON INDIA ONLINE SHOPPING
12-08-2025,UPI-LENSKART-GOA TRIP EXPENSES,0.0,7944.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI LENSKART GOA TRIP EXPENSES
25-04-2025,CC BILL PAYMENT-234007467,0.0,7791.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
10-04-2025,UPI-ZOMATO-GAMING,0.0,969.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI ZOMATO GAMING
20-05-2025,CC BILL PAYMENT-269898188,0.0,44220.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
17-03-2026,UPI-AMAZON INDIA-LAB TESTS,0.0,3787.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA LAB TESTS
18-10-2025,UPI-AIRTEL PAYMENTS BANK-BOOKS,0.0,8497.0,,Education & Books,10,308,Education Expense Ledger,UPI AIRTEL PAYMENTS BANK BOOKS
18-03-2026,UPI-MYNTRA-MISC-680464,0.0,2923.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI MYNTRA MISC
05-09-2025,UPI-FLIPKART-COACHING FEES,0.0,444.0,,Education & Books,10,308,Education Expense Ledger,UPI FLIPKART COACHING FEES
23-07-2025,UPI-ZERODHA BROKING LTD-SHOPPING,0.0,7937.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI ZERODHA BROKING LTD SHOPPING
02-10-2025,NEFT-RENT-578096,0.0,15310.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
07-09-2025,UPI-CROSSWORD BOOKSTORE-MOVIE TICKETS,0.0,1569.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI CROSSWORD BOOKSTORE MOVIE TICKETS
09-05-2025,DIVIDEND CREDIT TCS LIMITED-983727,8284.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT TCS LIMITED
20-11-2025,CC BILL PAYMENT-138404656,0.0,34725.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
18-06-2025,UPI-ZOMATO-FOOD,0.0,1362.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI ZOMATO FOOD
12-11-2025,TATA POWER CO LTD INTEREST CREDIT-208237,5424.0,0.0,,Investment Income,2,202,Investment Income Ledger,TATA POWER CO LTD INTEREST CREDIT
23-11-2025,NOV 2025 SALARY CREDIT,88940.0,0.0,,Salary Income,1,201,Salary Ledger,NOV SALARY CREDIT
26-05-2025,UPI-GOOGLEPAY-STATIONERY,0.0,8949.0,,Education & Books,10,308,Education Expense Ledger,UPI GOOGLEPAY STATIONERY
23-04-2025,ZOMATO SUBSCRIPTION-150762,0.0,2396.0,,Entertainment,8,306,Entertainment Expense Ledger,ZOMATO SUBSCRIPTION
10-01-2026,UPI-OLA CABS-PHARMACY,0.0,1787.0,,Health & Medical,9,307,Medical Expense Ledger,UPI OLA CABS PHARMACY
15-09-2025,UPI-STARBUCKS-PHARMACY,0.0,6170.0,,Health & Medical,9,307,Medical Expense Ledger,UPI STARBUCKS PHARMACY
22-04-2025,NEFT-RENT-179944,0.0,40800.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
29-03-2026,ACH C- TATA POWER CO LTD DIVIDEND-112120,3464.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
22-04-2025,PVR CINEMAS SUBSCRIPTION-644748,0.0,371.0,,Entertainment,8,306,Entertainment Expense Ledger,PVR CINEMAS SUBSCRIPTION
09-12-2025,RENT PAYMENT-651616,0.0,19580.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
25-03-2026,UPI-SPOTIFY-ELECTRONICS,0.0,12797.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI SPOTIFY ELECTRONICS
27-06-2025,UPI-FLIPKART-DOCTOR CONSULTATION,0.0,537.0,,Health & Medical,9,307,Medical Expense Ledger,UPI FLIPKART DOCTOR CONSULTATION
22-05-2025,NEFT CR-SALARY-ASSET VANTAGE,78374.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY ASSET VANTAGE
15-05-2025,CC BILL PAYMENT-709876938,0.0,16928.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
20-07-2025,NEFT CR-SALARY-INFOSYS LIMITED,60612.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY INFOSYS LIMITED
07-05-2025,UPI-CROSSWORD BOOKSTORE-MEDICAL BILL,0.0,4671.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CROSSWORD BOOKSTORE MEDICAL BILL
08-12-2025,UPI-UBER-BREAKFAST,0.0,2208.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI UBER BREAKFAST
23-04-2025,UPI-BHARGAV SANDEEP DESAI-MISC-604136,0.0,3279.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI BHARGAV SANDEEP DESAI MISC
03-10-2025,UPI-RELIANCE DIGITAL-ONLINE COURSE,0.0,4336.0,,Education & Books,10,308,Education Expense Ledger,UPI RELIANCE DIGITAL ONLINE COURSE
29-03-2026,DIVIDEND CREDIT HINDUSTAN UNILEVER LTD-308271,7240.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT HINDUSTAN UNILEVER LTD
22-01-2026,UPI-MYNTRA-LAB TESTS,0.0,212.0,,Health & Medical,9,307,Medical Expense Ledger,UPI MYNTRA LAB TESTS
10-11-2025,BANK TRANSFER-HOUSE RENT-218371,0.0,13328.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
21-07-2025,NEFT CR-SALARY-INFOSYS LIMITED,84433.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY INFOSYS LIMITED
14-11-2025,UPI-UBER-LAB TESTS,0.0,852.0,,Health & Medical,9,307,Medical Expense Ledger,UPI UBER LAB TESTS
09-10-2025,NEFT CR-CREDIT CARD BILL PAYMENT-602016195,0.0,16659.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
03-09-2025,NEFT CR-SALARY-ASSET VANTAGE,68067.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY ASSET VANTAGE
18-05-2025,UPI-AMAZON INDIA-STATIONERY,0.0,1579.0,,Education & Books,10,308,Education Expense Ledger,UPI AMAZON INDIA STATIONERY
17-02-2026,UPI-ZOMATO-MISC-614031,7869.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZOMATO MISC
11-09-2025,UPI-DMART-MUMBAI TRIP,0.0,13986.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI DMART MUMBAI TRIP
10-06-2025,UPI-AMAZON INDIA-GOA TRIP EXPENSES,0.0,6012.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AMAZON INDIA GOA TRIP EXPENSES
12-08-2025,DIVIDEND CREDIT HDFC BANK-225555,1775.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT HDFC BANK
29-08-2025,APR AUG SALARY,49472.0,0.0,,Salary Income,1,201,Salary Ledger,APR AUG SALARY
27-01-2026,UPI-CREDCLUB-CRED PAYMENT-217059972,0.0,76591.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
24-12-2025,UPI-UBER-DOCTOR CONSULTATION,0.0,7850.0,,Health & Medical,9,307,Medical Expense Ledger,UPI UBER DOCTOR CONSULTATION
06-01-2026,UPI-SPOTIFY-PHARMACY,0.0,4925.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SPOTIFY PHARMACY
05-04-2025,APR 2025 SALARY CREDIT,41409.0,0.0,,Salary Income,1,201,Salary Ledger,APR SALARY CREDIT
30-08-2025,SALARY CREDIT AUG 2025,55704.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT AUG
23-09-2025,UPI-OLA CABS-MISC-532750,4609.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI OLA CABS MISC
07-04-2025,UPI-NATURAL ICE CREAM-GAS CYLINDER PAYMENT,0.0,3670.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI NATURAL ICE CREAM GAS CYLINDER PAYMENT
04-07-2025,INFOSYS LIMITED INTEREST CREDIT-163190,1356.0,0.0,,Investment Income,2,202,Investment Income Ledger,INFOSYS LIMITED INTEREST CREDIT
02-01-2026,NEFT CR-SALARY-FREELANCE CLIENT,53275.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY FREELANCE CLIENT
20-05-2025,OLA CABS PAYMENT-350290499,0.0,12749.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
12-10-2025,OCT 2025 SALARY CREDIT,72624.0,0.0,,Salary Income,1,201,Salary Ledger,OCT SALARY CREDIT
18-06-2025,UPI-CROSSWORD BOOKSTORE-WATER BILL,0.0,1415.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CROSSWORD BOOKSTORE WATER BILL
05-04-2025,UPI-OLA CABS-MISC-269708,11507.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI OLA CABS MISC
27-06-2025,UPI-STARBUCKS-GAMING,0.0,110.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI STARBUCKS GAMING
22-03-2026,UPI-AMAZON INDIA-ONLINE COURSE,0.0,7664.0,,Education & Books,10,308,Education Expense Ledger,UPI AMAZON INDIA ONLINE COURSE
17-01-2026,NEFT-RENT-742064,0.0,40383.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
16-03-2026,UPI-SPOTIFY-MISC-861262,0.0,14192.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI SPOTIFY MISC
25-09-2025,UPI-GOOGLEPAY-SHOPPING,0.0,5038.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI GOOGLEPAY SHOPPING
10-05-2025,UPI-APOLLO PHARMACY-MOVIE TICKETS,0.0,4399.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI APOLLO PHARMACY MOVIE TICKETS
17-10-2025,UPI-CROSSWORD BOOKSTORE-WATER BILL,0.0,2065.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CROSSWORD BOOKSTORE WATER BILL
13-09-2025,UPI-FLIPKART-ELECTRICITY BILL,0.0,3329.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI FLIPKART ELECTRICITY BILL
02-02-2026,UPI-AIRTEL PAYMENTS BANK-BOOKS,0.0,3767.0,,Education & Books,10,308,Education Expense Ledger,UPI AIRTEL PAYMENTS BANK BOOKS
06-05-2025,UPI-BHARGAV SANDEEP DESAI-MISC-449937,0.0,1231.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI BHARGAV SANDEEP DESAI MISC
25-09-2025,UPI-CREDCLUB-CRED PAYMENT-778964279,0.0,23228.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
25-05-2025,UPI-FLIPKART-MISC-458780,0.0,1824.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI FLIPKART MISC
28-07-2025,UPI-NATURAL ICE CREAM-MISC-531915,496.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NATURAL ICE CREAM MISC
25-12-2025,POS-RELIANCE DIGITAL-MALL PURCHASE,0.0,13946.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS RELIANCE DIGITAL MALL PURCHASE
21-09-2025,SEP 2025 SALARY CREDIT,86607.0,0.0,,Salary Income,1,201,Salary Ledger,SEP SALARY CREDIT
15-08-2025,UPI-BIG BAZAAR-PHARMACY,0.0,7941.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BIG BAZAAR PHARMACY
22-08-2025,ICICI BANK INTEREST CREDIT-834791,9080.0,0.0,,Investment Income,2,202,Investment Income Ledger,ICICI BANK INTEREST CREDIT
15-09-2025,POS-BIG BAZAAR-MALL PURCHASE,0.0,8421.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS BIG BAZAAR MALL PURCHASE
11-01-2026,UPI-AIRTEL PAYMENTS BANK-MEDICAL BILL,0.0,564.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AIRTEL PAYMENTS BANK MEDICAL BILL
19-02-2026,UPI-BHARGAV SANDEEP DESAI-PHARMACY,0.0,7636.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BHARGAV SANDEEP DESAI PHARMACY
14-03-2026,UPI-CREDCLUB-JUICE,0.0,1905.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CREDCLUB JUICE
12-01-2026,UPI-OLA CABS-DOCTOR CONSULTATION,0.0,1386.0,,Health & Medical,9,307,Medical Expense Ledger,UPI OLA CABS DOCTOR CONSULTATION
24-07-2025,UPI-DOMINOS PIZZA-CLOTHING,0.0,12997.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI DOMINOS PIZZA CLOTHING
07-12-2025,APR DEC SALARY,61586.0,0.0,,Salary Income,1,201,Salary Ledger,APR DEC SALARY
07-09-2025,UPI-CROSSWORD BOOKSTORE-CAB RIDE,0.0,217.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI CROSSWORD BOOKSTORE CAB RIDE
02-07-2025,UPI-AMAZON INDIA-JUICE,0.0,156.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI AMAZON INDIA JUICE
01-02-2026,UPI-GOOGLEPAY-CAB RIDE,0.0,12855.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI GOOGLEPAY CAB RIDE
14-04-2025,ACH C- TATA POWER CO LTD DIVIDEND-235090,653.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
23-02-2026,UPI-DOMINOS PIZZA-DOCTOR CONSULTATION,0.0,2215.0,,Health & Medical,9,307,Medical Expense Ledger,UPI DOMINOS PIZZA DOCTOR CONSULTATION
15-09-2025,APOLLO PHARMACY SUBSCRIPTION-997883,0.0,3870.0,,Entertainment,8,306,Entertainment Expense Ledger,APOLLO PHARMACY SUBSCRIPTION
18-11-2025,UPI-SWIGGY-BOOKS,0.0,2079.0,,Education & Books,10,308,Education Expense Ledger,UPI SWIGGY BOOKS
27-11-2025,CC BILL PAYMENT-347988372,0.0,59418.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
20-02-2026,CC BILL PAYMENT-533566999,0.0,27745.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
18-11-2025,UPI-APOLLO PHARMACY-STATIONERY,0.0,3956.0,,Education & Books,10,308,Education Expense Ledger,UPI APOLLO PHARMACY STATIONERY
10-11-2025,UPI-AK JUICE CENTRE-CONCERT TICKETS,0.0,4277.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI AK JUICE CENTRE CONCERT TICKETS
25-04-2025,UPI-AK JUICE CENTRE-MISC-413673,3102.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AK JUICE CENTRE MISC
06-10-2025,UPI-CROSSWORD BOOKSTORE-DOCTOR CONSULTATION,0.0,5286.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CROSSWORD BOOKSTORE DOCTOR CONSULTATION
25-05-2025,ACH C- ASIAN PAINTS LTD DIVIDEND-489913,3210.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C ASIAN PAINTS LTD DIVIDEND
25-12-2025,UPI-SPOTIFY-MOVIE TICKETS,0.0,2686.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI SPOTIFY MOVIE TICKETS
04-10-2025,SALARY CREDIT OCT 2025,61692.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT OCT
04-12-2025,UPI-MYNTRA-MOBILE BILL,0.0,470.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI MYNTRA MOBILE BILL
16-04-2025,AIRTEL PAYMENTS BANK SUBSCRIPTION-482601,0.0,4114.0,,Entertainment,8,306,Entertainment Expense Ledger,AIRTEL PAYMENTS BANK SUBSCRIPTION
01-05-2025,UPI-IRCTC UTS-ONLINE SHOPPING,0.0,19824.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI IRCTC UTS ONLINE SHOPPING
17-12-2025,UPI-RELIANCE DIGITAL-WATER BILL,0.0,2458.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL WATER BILL
27-04-2025,UPI-DMART-MOBILE BILL,0.0,3743.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI DMART MOBILE BILL
26-04-2025,UPI-AK JUICE CENTRE-ELECTRICITY BILL,0.0,495.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AK JUICE CENTRE ELECTRICITY BILL
05-04-2025,UPI-CREDCLUB-CRED PAYMENT-534495248,0.0,54450.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
15-03-2026,RENT PAYMENT-316110,0.0,53382.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
25-12-2025,UPI-SWIGGY-PHARMACY,0.0,7958.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY PHARMACY
07-08-2025,UPI-CREDCLUB-CRED PAYMENT-723136085,0.0,72035.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
17-07-2025,UPI-AK JUICE CENTRE-MISC-703760,13582.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AK JUICE CENTRE MISC
06-08-2025,UPI-PVR CINEMAS-GAMING,0.0,4469.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI PVR CINEMAS GAMING
07-01-2026,UPI-AMAZON INDIA-MOBILE BILL,0.0,4419.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AMAZON INDIA MOBILE BILL
27-11-2025,UPI-CREDCLUB-CRED PAYMENT-586062978,0.0,68643.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
07-06-2025,POS-DMART-MALL PURCHASE,0.0,16510.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS DMART MALL PURCHASE
03-06-2025,TATA POWER CO LTD INTEREST CREDIT-238595,1609.0,0.0,,Investment Income,2,202,Investment Income Ledger,TATA POWER CO LTD INTEREST CREDIT
06-05-2025,ACH C- ASIAN PAINTS LTD DIVIDEND-504189,1740.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C ASIAN PAINTS LTD DIVIDEND
27-11-2025,CC BILL PAYMENT-251916750,0.0,23694.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
04-01-2026,UPI-AK JUICE CENTRE-STATIONERY,0.0,1288.0,,Education & Books,10,308,Education Expense Ledger,UPI AK JUICE CENTRE STATIONERY
06-07-2025,UPI-SPOTIFY-DOCTOR CONSULTATION,0.0,6088.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SPOTIFY DOCTOR CONSULTATION
08-04-2025,UPI-AK JUICE CENTRE-SHOPPING,0.0,8578.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AK JUICE CENTRE SHOPPING
30-04-2025,PVR CINEMAS SUBSCRIPTION-839860,0.0,2770.0,,Entertainment,8,306,Entertainment Expense Ledger,PVR CINEMAS SUBSCRIPTION
19-03-2026,UPI-GOOGLEPAY-DOCTOR CONSULTATION,0.0,338.0,,Health & Medical,9,307,Medical Expense Ledger,UPI GOOGLEPAY DOCTOR CONSULTATION
17-07-2025,JUL 2025 SALARY CREDIT,44725.0,0.0,,Salary Income,1,201,Salary Ledger,JUL SALARY CREDIT
05-01-2026,UPI-CROSSWORD BOOKSTORE-CLOTHING,0.0,13469.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI CROSSWORD BOOKSTORE CLOTHING
