Date,Description,Deposit Amount,Withdrawal Amount,Notes,Category Name,Category Id,Ledger Id,Ledger Name
15-08-2025,UPI-BIG BAZAAR-PHARMACY,,7941,,Health & Medical,9,307,Medical Expense Ledger
22-08-2025,ICICI BANK INTEREST CREDIT-834791,9080,,,Investment Income,2,202,Investment Income Ledger
15-09-2025,POS-BIG BAZAAR-MALL PURCHASE,,8421,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
11-01-2026,UPI-AIRTEL PAYMENTS BANK-MEDICAL BILL,,564,,Health & Medical,9,307,Medical Expense Ledger
19-02-2026,UPI-BHARGAV SANDEEP DESAI-PHARMACY,,7636,,Health & Medical,9,307,Medical Expense Ledger
14-03-2026,UPI-CREDCLUB-JUICE,,1905,,Groceries & Food,3,301,Groceries Expense Ledger
12-01-2026,UPI-OLA CABS-DOCTOR CONSULTATION,,1386,,Health & Medical,9,307,Medical Expense Ledger
24-07-2025,UPI-DOMINOS PIZZA-CLOTHING,,12997,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
07-12-2025,APR DEC SALARY,61586,,,Salary Income,1,201,Salary Ledger
07-09-2025,UPI-CROSSWORD BOOKSTORE-CAB RIDE,,217,,Transport & Travel,5,303,Travel Expense Ledger
02-07-2025,UPI-AMAZON INDIA-JUICE,,156,,Groceries & Food,3,301,Groceries Expense Ledger
01-02-2026,UPI-GOOGLEPAY-CAB RIDE,,12855,,Transport & Travel,5,303,Travel Expense Ledger
14-04-2025,ACH C- TATA POWER CO LTD DIVIDEND-235090,653,,,Investment Income,2,202,Investment Income Ledger
23-02-2026,UPI-DOMINOS PIZZA-DOCTOR CONSULTATION,,2215,,Health & Medical,9,307,Medical Expense Ledger
15-09-2025,APOLLO PHARMACY SUBSCRIPTION-997883,,3870,,Entertainment,8,306,Entertainment Expense Ledger
18-11-2025,UPI-SWIGGY-BOOKS,,2079,,Education & Books,10,308,Education Expense Ledger
27-11-2025,CC BILL PAYMENT-347988372,,59418,,Credit Card Payment,11,401,Credit Card Payment Ledger
20-02-2026,CC BILL PAYMENT-533566999,,27745,,Credit Card Payment,11,401,Credit Card Payment Ledger
18-11-2025,UPI-APOLLO PHARMACY-STATIONERY,,3956,,Education & Books,10,308,Education Expense Ledger
10-11-2025,UPI-AK JUICE CENTRE-CONCERT TICKETS,,4277,,Entertainment,8,306,Entertainment Expense Ledger
25-04-2025,UPI-AK JUICE CENTRE-MISC-413673,3102,,,Miscellaneous,12,499,Miscellaneous Ledger
06-10-2025,UPI-CROSSWORD BOOKSTORE-DOCTOR CONSULTATION,,5286,,Health & Medical,9,307,Medical Expense Ledger
25-05-2025,ACH C- ASIAN PAINTS LTD DIVIDEND-489913,3210,,,Investment Income,2,202,Investment Income Ledger
25-12-2025,UPI-SPOTIFY-MOVIE TICKETS,,2686,,Entertainment,8,306,Entertainment Expense Ledger
04-10-2025,SALARY CREDIT OCT 2025,61692,,,Salary Income,1,201,Salary Ledger
04-12-2025,UPI-MYNTRA-MOBILE BILL,,470,,Utilities & Bills,7,305,Utilities Expense Ledger
16-04-2025,AIRTEL PAYMENTS BANK SUBSCRIPTION-482601,,4114,,Entertainment,8,306,Entertainment Expense Ledger
01-05-2025,UPI-IRCTC UTS-ONLINE SHOPPING,,19824,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
17-12-2025,UPI-RELIANCE DIGITAL-WATER BILL,,2458,,Utilities & Bills,7,305,Utilities Expense Ledger
27-04-2025,UPI-DMART-MOBILE BILL,,3743,,Utilities & Bills,7,305,Utilities Expense Ledger
26-04-2025,UPI-AK JUICE CENTRE-ELECTRICITY BILL,,495,,Utilities & Bills,7,305,Utilities Expense Ledger
05-04-2025,UPI-CREDCLUB-CRED PAYMENT-534495248,,54450,,Credit Card Payment,11,401,Credit Card Payment Ledger
15-03-2026,RENT PAYMENT-316110,,53382,,Rent & Housing,4,302,Rent Expense Ledger
25-12-2025,UPI-SWIGGY-PHARMACY,,7958,,Health & Medical,9,307,Medical Expense Ledger
07-08-2025,UPI-CREDCLUB-CRED PAYMENT-723136085,,72035,,Credit Card Payment,11,401,Credit Card Payment Ledger
17-07-2025,UPI-AK JUICE CENTRE-MISC-703760,13582,,,Miscellaneous,12,499,Miscellaneous Ledger
06-08-2025,UPI-PVR CINEMAS-GAMING,,4469,,Entertainment,8,306,Entertainment Expense Ledger
07-01-2026,UPI-AMAZON INDIA-MOBILE BILL,,4419,,Utilities & Bills,7,305,Utilities Expense Ledger
27-11-2025,UPI-CREDCLUB-CRED PAYMENT-586062978,,68643,,Credit Card Payment,11,401,Credit Card Payment Ledger
07-06-2025,POS-DMART-MALL PURCHASE,,16510,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
03-06-2025,TATA POWER CO LTD INTEREST CREDIT-238595,1609,,,Investment Income,2,202,Investment Income Ledger
06-05-2025,ACH C- ASIAN PAINTS LTD DIVIDEND-504189,1740,,,Investment Income,2,202,Investment Income Ledger
27-11-2025,CC BILL PAYMENT-251916750,,23694,,Credit Card Payment,11,401,Credit Card Payment Ledger
04-01-2026,UPI-AK JUICE CENTRE-STATIONERY,,1288,,Education & Books,10,308,Education Expense Ledger
06-07-2025,UPI-SPOTIFY-DOCTOR CONSULTATION,,6088,,Health & Medical,9,307,Medical Expense Ledger
08-04-2025,UPI-AK JUICE CENTRE-SHOPPING,,8578,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
30-04-2025,PVR CINEMAS SUBSCRIPTION-839860,,2770,,Entertainment,8,306,Entertainment Expense Ledger
19-03-2026,UPI-GOOGLEPAY-DOCTOR CONSULTATION,,338,,Health & Medical,9,307,Medical Expense Ledger
17-07-2025,JUL 2025 SALARY CREDIT,44725,,,Salary Income,1,201,Salary Ledger
05-01-2026,UPI-CROSSWORD BOOKSTORE-CLOTHING,,13469,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
14-11-2025,NEFT CR-CREDIT CARD BILL PAYMENT-940262271,,26457,,Credit Card Payment,11,401,Credit Card Payment Ledger
18-08-2025,UPI-CREDCLUB-STATIONERY,,4737,,Education & Books,10,308,Education Expense Ledger
14-06-2025,UPI-SPOTIFY-MOBILE BILL,,3185,,Utilities & Bills,7,305,Utilities Expense Ledger
15-05-2025,APR MAY SALARY,55261,,,Salary Income,1,201,Salary Ledger
10-11-2025,APR NOV SALARY,87342,,,Salary Income,1,201,Salary Ledger
07-01-2026,UPI-ZERODHA BROKING LTD-MEDICAL BILL,,4705,,Health & Medical,9,307,Medical Expense Ledger
21-11-2025,UPI-IRCTC UTS-TICKET-292765360,,12770,,Transport & Travel,5,303,Travel Expense Ledger
11-10-2025,UPI-OLA CABS-GAMING,,532,,Entertainment,8,306,Entertainment Expense Ledger
16-04-2025,UPI-GOOGLEPAY-MISC-843000,14454,,,Miscellaneous,12,499,Miscellaneous Ledger
19-03-2026,SALARY CREDIT MAR 2026,40256,,,Salary Income,1,201,Salary Ledger
16-01-2026,UPI-BIG BAZAAR-ONLINE COURSE,,2296,,Education & Books,10,308,Education Expense Ledger
16-07-2025,ACH C- RELIANCE INDUSTRIES DIVIDEND-299824,5171,,,Investment Income,2,202,Investment Income Ledger
23-03-2026,UPI-NETFLIX-MISC-306384,,9631,,Miscellaneous,12,499,Miscellaneous Ledger
06-11-2025,UPI-BHARGAV SANDEEP DESAI-MISC-244938,5613,,,Miscellaneous,12,499,Miscellaneous Ledger
30-10-2025,UPI-NETFLIX-LAB TESTS,,7929,,Health & Medical,9,307,Medical Expense Ledger
29-12-2025,VEDANTA LIMITED INTEREST CREDIT-350703,95,,,Investment Income,2,202,Investment Income Ledger
21-01-2026,NEFT CR-CREDIT CARD BILL PAYMENT-823723031,,17630,,Credit Card Payment,11,401,Credit Card Payment Ledger
25-11-2025,UPI-OLA CABS-SHOPPING,,13225,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
17-05-2025,ZOMATO SUBSCRIPTION-548400,,812,,Entertainment,8,306,Entertainment Expense Ledger
02-08-2025,UPI-CROSSWORD BOOKSTORE-MEDICAL BILL,,5795,,Health & Medical,9,307,Medical Expense Ledger
04-03-2026,UPI-RELIANCE DIGITAL-DINNER,,263,,Groceries & Food,3,301,Groceries Expense Ledger
21-06-2025,NEFT CR-CREDIT CARD BILL PAYMENT-427101854,,76787,,Credit Card Payment,11,401,Credit Card Payment Ledger
14-08-2025,UPI-DOMINOS PIZZA-DOCTOR CONSULTATION,,4532,,Health & Medical,9,307,Medical Expense Ledger
05-09-2025,UPI-LENSKART-MUMBAI TRIP,,13869,,Transport & Travel,5,303,Travel Expense Ledger
07-09-2025,UPI-AK JUICE CENTRE-LAB TESTS,,4407,,Health & Medical,9,307,Medical Expense Ledger
10-11-2025,UPI-SWIGGY-SHOPPING,,2045,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
10-03-2026,CC BILL PAYMENT-980256872,,57221,,Credit Card Payment,11,401,Credit Card Payment Ledger
27-06-2025,UPI-PVR CINEMAS-ONLINE SHOPPING,,12604,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
15-05-2025,UPI-APOLLO PHARMACY-BREAKFAST,,1868,,Groceries & Food,3,301,Groceries Expense Ledger
11-06-2025,SALARY CREDIT JUN 2025,52931,,,Salary Income,1,201,Salary Ledger
17-02-2026,UPI-MYNTRA-STATIONERY,,4160,,Education & Books,10,308,Education Expense Ledger
22-11-2025,UPI-RELIANCE DIGITAL-BOOKS,,280,,Education & Books,10,308,Education Expense Ledger
14-07-2025,POS-OLA CABS-MALL PURCHASE,,19006,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
23-01-2026,UPI-BIG BAZAAR-MISC-763440,2546,,,Miscellaneous,12,499,Miscellaneous Ledger
08-02-2026,UPI-AMAZON INDIA-MOVIE TICKETS,,1289,,Entertainment,8,306,Entertainment Expense Ledger
03-02-2026,CC BILL PAYMENT-848127233,,79287,,Credit Card Payment,11,401,Credit Card Payment Ledger
01-03-2026,UPI-FLIPKART-ONLINE COURSE,,271,,Education & Books,10,308,Education Expense Ledger
01-07-2025,UPI-OLA CABS-DOCTOR CONSULTATION,,2584,,Health & Medical,9,307,Medical Expense Ledger
31-12-2025,UPI-MYNTRA-BREAKFAST,,1061,,Groceries & Food,3,301,Groceries Expense Ledger
15-09-2025,UPI-SWIGGY-GAS CYLINDER PAYMENT,,1104,,Utilities & Bills,7,305,Utilities Expense Ledger
01-02-2026,UPI-UBER-CLOTHING,,6169,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
22-12-2025,VEDANTA LIMITED INTEREST CREDIT-502893,7395,,,Investment Income,2,202,Investment Income Ledger
08-01-2026,NEFT CR-CREDIT CARD BILL PAYMENT-846500479,,18824,,Credit Card Payment,11,401,Credit Card Payment Ledger
25-11-2025,UPI-DOMINOS PIZZA-WATER BILL,,4292,,Utilities & Bills,7,305,Utilities Expense Ledger
04-06-2025,CC BILL PAYMENT-178945753,,39736,,Credit Card Payment,11,401,Credit Card Payment Ledger
16-10-2025,UPI-AMAZON INDIA-SHOPPING,,10034,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
25-03-2026,DIVIDEND CREDIT ASIAN PAINTS LTD-229789,5949,,,Investment Income,2,202,Investment Income Ledger
08-03-2026,UPI-AK JUICE CENTRE-MUMBAI TRIP,,10574,,Transport & Travel,5,303,Travel Expense Ledger
16-04-2025,UPI-AK JUICE CENTRE-MOBILE BILL,,856,,Utilities & Bills,7,305,Utilities Expense Ledger
30-05-2025,UPI-ZERODHA BROKING LTD-WATER BILL,,756,,Utilities & Bills,7,305,Utilities Expense Ledger
18-05-2025,OLA CABS PAYMENT-286426705,,8246,,Transport & Travel,5,303,Travel Expense Ledger
21-12-2025,CC BILL PAYMENT-880861436,,54171,,Credit Card Payment,11,401,Credit Card Payment Ledger
23-01-2026,SALARY CREDIT JAN 2026,54635,,,Salary Income,1,201,Salary Ledger
17-06-2025,UPI-AK JUICE CENTRE-MOVIE TICKETS,,3122,,Entertainment,8,306,Entertainment Expense Ledger
02-10-2025,OLA CABS PAYMENT-216601422,,1174,,Transport & Travel,5,303,Travel Expense Ledger
01-02-2026,NEFT CR-SALARY-HDFC BANK,63147,,,Salary Income,1,201,Salary Ledger
23-12-2025,UPI-SPOTIFY-ONLINE COURSE,,6527,,Education & Books,10,308,Education Expense Ledger
15-10-2025,SALARY CREDIT OCT 2025,58722,,,Salary Income,1,201,Salary Ledger
01-11-2025,UPI-BHARGAV SANDEEP DESAI-ONLINE COURSE,,4808,,Education & Books,10,308,Education Expense Ledger
03-10-2025,OLA CABS PAYMENT-227137184,,6710,,Transport & Travel,5,303,Travel Expense Ledger
18-07-2025,BANK TRANSFER-HOUSE RENT-896505,,17180,,Rent & Housing,4,302,Rent Expense Ledger
23-10-2025,BANK TRANSFER-HOUSE RENT-925329,,38960,,Rent & Housing,4,302,Rent Expense Ledger
07-12-2025,NEFT CR-CREDIT CARD BILL PAYMENT-194873775,,52616,,Credit Card Payment,11,401,Credit Card Payment Ledger
12-02-2026,UPI-AMAZON INDIA-BREAKFAST,,1544,,Groceries & Food,3,301,Groceries Expense Ledger
18-11-2025,UPI-IRCTC UTS-BROADBAND BILL,,651,,Utilities & Bills,7,305,Utilities Expense Ledger
03-01-2026,UPI-CREDCLUB-CRED PAYMENT-712511001,,43718,,Credit Card Payment,11,401,Credit Card Payment Ledger
29-05-2025,UPI-GOOGLEPAY-DOCTOR CONSULTATION,,5441,,Health & Medical,9,307,Medical Expense Ledger
16-09-2025,UPI-CROSSWORD BOOKSTORE-MOVIE TICKETS,,3438,,Entertainment,8,306,Entertainment Expense Ledger
04-04-2025,UPI-STARBUCKS-MISC-168754,,6644,,Miscellaneous,12,499,Miscellaneous Ledger
29-06-2025,JUN 2025 SALARY CREDIT,42837,,,Salary Income,1,201,Salary Ledger
21-12-2025,UPI-ZOMATO-PHARMACY,,7234,,Health & Medical,9,307,Medical Expense Ledger
28-03-2026,MAR 2026 SALARY CREDIT,60812,,,Salary Income,1,201,Salary Ledger
07-05-2025,UPI-AIRTEL PAYMENTS BANK-MISC-781376,4200,,,Miscellaneous,12,499,Miscellaneous Ledger
25-08-2025,APR AUG SALARY,51036,,,Salary Income,1,201,Salary Ledger
17-01-2026,UPI-ZERODHA BROKING LTD-PHARMACY,,7479,,Health & Medical,9,307,Medical Expense Ledger
14-06-2025,BANK TRANSFER-HOUSE RENT-940268,,56777,,Rent & Housing,4,302,Rent Expense Ledger
20-10-2025,UPI-CREDCLUB-JUICE,,1955,,Groceries & Food,3,301,Groceries Expense Ledger
23-12-2025,NEFT CR-SALARY-TCS,60946,,,Salary Income,1,201,Salary Ledger
11-11-2025,APR NOV SALARY,79159,,,Salary Income,1,201,Salary Ledger
08-06-2025,UPI-STARBUCKS-MISC-196748,,11640,,Miscellaneous,12,499,Miscellaneous Ledger
08-08-2025,UPI-AIRTEL PAYMENTS BANK-BROADBAND BILL,,4185,,Utilities & Bills,7,305,Utilities Expense Ledger
11-01-2026,APR JAN SALARY,67588,,,Salary Income,1,201,Salary Ledger
19-10-2025,UPI-AK JUICE CENTRE-CONCERT TICKETS,,1586,,Entertainment,8,306,Entertainment Expense Ledger
02-04-2025,UPI-IRCTC UTS-TICKET-282066981,,5124,,Transport & Travel,5,303,Travel Expense Ledger
03-01-2026,VEDANTA LIMITED INTEREST CREDIT-971171,4779,,,Investment Income,2,202,Investment Income Ledger
13-04-2025,UPI-NATURAL ICE CREAM-ELECTRICITY BILL,,1384,,Utilities & Bills,7,305,Utilities Expense Ledger
28-12-2025,NEFT-RENT-945484,,24911,,Rent & Housing,4,302,Rent Expense Ledger
13-06-2025,UPI-UBER-MOBILE BILL,,3519,,Utilities & Bills,7,305,Utilities Expense Ledger
15-03-2026,DIVIDEND CREDIT TCS LIMITED-942793,3183,,,Investment Income,2,202,Investment Income Ledger
12-08-2025,UPI-BHARGAV SANDEEP DESAI-MISC-726683,4978,,,Miscellaneous,12,499,Miscellaneous Ledger
29-07-2025,UPI-FLIPKART-LUNCH,,1291,,Groceries & Food,3,301,Groceries Expense Ledger
25-05-2025,UPI-APOLLO PHARMACY-DINNER,,577,,Groceries & Food,3,301,Groceries Expense Ledger
21-07-2025,UPI-SPOTIFY-LUNCH,,1299,,Groceries & Food,3,301,Groceries Expense Ledger
14-02-2026,UPI-CREDCLUB-MOVIE TICKETS,,3628,,Entertainment,8,306,Entertainment Expense Ledger
29-03-2026,UPI-IRCTC UTS-TICKET-738374805,,5878,,Transport & Travel,5,303,Travel Expense Ledger
13-08-2025,UPI-CREDCLUB-CRED PAYMENT-267678118,,54664,,Credit Card Payment,11,401,Credit Card Payment Ledger
11-09-2025,BANK TRANSFER-HOUSE RENT-963204,,33671,,Rent & Housing,4,302,Rent Expense Ledger
19-12-2025,UPI-ZERODHA BROKING LTD-MEDICAL BILL,,6112,,Health & Medical,9,307,Medical Expense Ledger
17-02-2026,TCS LIMITED INTEREST CREDIT-971913,4420,,,Investment Income,2,202,Investment Income Ledger
02-11-2025,UPI-GOOGLEPAY-MEDICAL BILL,,6833,,Health & Medical,9,307,Medical Expense Ledger
21-08-2025,APR AUG SALARY,65467,,,Salary Income,1,201,Salary Ledger
29-08-2025,RENT PAYMENT-274166,,43165,,Rent & Housing,4,302,Rent Expense Ledger
10-12-2025,UPI-OLA CABS-DINNER,,1923,,Groceries & Food,3,301,Groceries Expense Ledger
02-04-2025,NEFT-RENT-553028,,55367,,Rent & Housing,4,302,Rent Expense Ledger
12-11-2025,UPI-SWIGGY-DOCTOR CONSULTATION,,5288,,Health & Medical,9,307,Medical Expense Ledger
08-08-2025,BANK TRANSFER-HOUSE RENT-110207,,27285,,Rent & Housing,4,302,Rent Expense Ledger
15-01-2026,UPI-IRCTC UTS-GAMING,,3281,,Entertainment,8,306,Entertainment Expense Ledger
04-05-2025,UPI-ZOMATO-BROADBAND BILL,,4072,,Utilities & Bills,7,305,Utilities Expense Ledger
01-11-2025,UPI-CREDCLUB-CRED PAYMENT-403403173,,44351,,Credit Card Payment,11,401,Credit Card Payment Ledger
23-09-2025,UPI-LENSKART-MISC-373363,,2439,,Miscellaneous,12,499,Miscellaneous Ledger
20-11-2025,UPI-FLIPKART-MOVIE TICKETS,,3953,,Entertainment,8,306,Entertainment Expense Ledger
24-04-2025,NEFT-RENT-389194,,14618,,Rent & Housing,4,302,Rent Expense Ledger
29-10-2025,UPI-CREDCLUB-CRED PAYMENT-105516552,,54010,,Credit Card Payment,11,401,Credit Card Payment Ledger
22-10-2025,UPI-NETFLIX-DOCTOR CONSULTATION,,656,,Health & Medical,9,307,Medical Expense Ledger
22-10-2025,UPI-PVR CINEMAS-MISC-802076,,4138,,Miscellaneous,12,499,Miscellaneous Ledger
06-11-2025,UPI-CREDCLUB-CRED PAYMENT-934736331,,55304,,Credit Card Payment,11,401,Credit Card Payment Ledger
03-12-2025,UPI-PVR CINEMAS-CLOTHING,,14320,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
19-01-2026,VEDANTA LIMITED INTEREST CREDIT-674901,4834,,,Investment Income,2,202,Investment Income Ledger
08-07-2025,DMART SUBSCRIPTION-392164,,486,,Entertainment,8,306,Entertainment Expense Ledger
26-01-2026,UPI-SPOTIFY-GAS CYLINDER PAYMENT,,4975,,Utilities & Bills,7,305,Utilities Expense Ledger
29-09-2025,DIVIDEND CREDIT VEDANTA LIMITED-680206,7078,,,Investment Income,2,202,Investment Income Ledger
29-04-2025,DIVIDEND CREDIT ASIAN PAINTS LTD-455752,1002,,,Investment Income,2,202,Investment Income Ledger
22-04-2025,UPI-DOMINOS PIZZA-GAS CYLINDER PAYMENT,,4117,,Utilities & Bills,7,305,Utilities Expense Ledger
31-07-2025,UPI-STARBUCKS-PHARMACY,,3431,,Health & Medical,9,307,Medical Expense Ledger
11-01-2026,UPI-CREDCLUB-CRED PAYMENT-402950543,,70519,,Credit Card Payment,11,401,Credit Card Payment Ledger
14-12-2025,UPI-DMART-MISC-258988,706,,,Miscellaneous,12,499,Miscellaneous Ledger
13-01-2026,UPI-AMAZON INDIA-CONCERT TICKETS,,1896,,Entertainment,8,306,Entertainment Expense Ledger
06-10-2025,UPI-STARBUCKS-LUNCH,,2130,,Groceries & Food,3,301,Groceries Expense Ledger
08-09-2025,ACH C- HDFC BANK DIVIDEND-547185,5609,,,Investment Income,2,202,Investment Income Ledger
24-05-2025,DIVIDEND CREDIT TCS LIMITED-873292,6232,,,Investment Income,2,202,Investment Income Ledger
29-07-2025,JUL 2025 SALARY CREDIT,67703,,,Salary Income,1,201,Salary Ledger
05-09-2025,UPI-UBER-FOOD,,1727,,Groceries & Food,3,301,Groceries Expense Ledger
03-05-2025,UPI-UBER-BROADBAND BILL,,2484,,Utilities & Bills,7,305,Utilities Expense Ledger
20-06-2025,UPI-CREDCLUB-CRED PAYMENT-455151631,,52672,,Credit Card Payment,11,401,Credit Card Payment Ledger
04-11-2025,UPI-IRCTC UTS-DOCTOR CONSULTATION,,5929,,Health & Medical,9,307,Medical Expense Ledger
24-12-2025,UPI-UBER-SHOPPING,,13255,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
30-03-2026,UPI-LENSKART-SHOPPING,,6904,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
06-03-2026,HINDUSTAN UNILEVER LTD INTEREST CREDIT-481050,9745,,,Investment Income,2,202,Investment Income Ledger
20-11-2025,UPI-ZERODHA BROKING LTD-ONLINE SHOPPING,,2068,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
01-09-2025,SALARY CREDIT SEP 2025,52043,,,Salary Income,1,201,Salary Ledger
18-11-2025,UPI-AIRTEL PAYMENTS BANK-PHARMACY,,6210,,Health & Medical,9,307,Medical Expense Ledger
11-01-2026,UPI-IRCTC UTS-BROADBAND BILL,,2975,,Utilities & Bills,7,305,Utilities Expense Ledger
14-05-2025,APR MAY SALARY,77405,,,Salary Income,1,201,Salary Ledger
28-08-2025,UPI-DOMINOS PIZZA-LAB TESTS,,6234,,Health & Medical,9,307,Medical Expense Ledger
31-01-2026,ACH C- RELIANCE INDUSTRIES DIVIDEND-100209,8507,,,Investment Income,2,202,Investment Income Ledger
18-08-2025,ZERODHA BROKING LTD SUBSCRIPTION-490300,,253,,Entertainment,8,306,Entertainment Expense Ledger
26-10-2025,UPI-IRCTC UTS-TICKET-870971111,,3248,,Transport & Travel,5,303,Travel Expense Ledger
31-10-2025,UPI-BHARGAV SANDEEP DESAI-JUICE,,628,,Groceries & Food,3,301,Groceries Expense Ledger
07-06-2025,AIRTEL PAYMENTS BANK SUBSCRIPTION-395761,,4032,,Entertainment,8,306,Entertainment Expense Ledger
10-08-2025,UPI-CREDCLUB-CRED PAYMENT-410772041,,51624,,Credit Card Payment,11,401,Credit Card Payment Ledger
31-07-2025,UPI-BHARGAV SANDEEP DESAI-MISC-615882,,7082,,Miscellaneous,12,499,Miscellaneous Ledger
10-04-2025,NEFT CR-SALARY-INFOSYS LIMITED,68584,,,Salary Income,1,201,Salary Ledger
09-04-2025,UPI-ZERODHA BROKING LTD-STATIONERY,,9111,,Education & Books,10,308,Education Expense Ledger
28-01-2026,NEFT-RENT-665764,,41868,,Rent & Housing,4,302,Rent Expense Ledger
09-07-2025,UPI-UBER-GOA TRIP EXPENSES,,14001,,Transport & Travel,5,303,Travel Expense Ledger
06-10-2025,UPI-LENSKART-GAMING,,3623,,Entertainment,8,306,Entertainment Expense Ledger
18-07-2025,UPI-AMAZON INDIA-ONLINE SHOPPING,,5195,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
09-03-2026,UPI-APOLLO PHARMACY-MUMBAI TRIP,,9392,,Transport & Travel,5,303,Travel Expense Ledger
04-07-2025,UPI-IRCTC UTS-ONLINE COURSE,,823,,Education & Books,10,308,Education Expense Ledger
04-09-2025,UPI-CREDCLUB-MOBILE BILL,,1250,,Utilities & Bills,7,305,Utilities Expense Ledger
12-02-2026,UPI-MYNTRA-JUICE,,1379,,Groceries & Food,3,301,Groceries Expense Ledger
01-02-2026,SALARY CREDIT FEB 2026,76135,,,Salary Income,1,201,Salary Ledger
07-06-2025,DIVIDEND CREDIT VEDANTA LIMITED-465750,1623,,,Investment Income,2,202,Investment Income Ledger
18-01-2026,UPI-NATURAL ICE CREAM-JUICE,,2204,,Groceries & Food,3,301,Groceries Expense Ledger
14-09-2025,UPI-RELIANCE DIGITAL-SHOPPING,,16015,,Shopping & Lifestyle,6,304,Shopping Expense Ledger
23-09-2025,DIVIDEND CREDIT ASIAN PAINTS LTD-728468,2433,,,Investment Income,2,202,Investment Income Ledger
19-05-2025,UPI-MYNTRA-GOA TRIP EXPENSES,,12989,,Transport & Travel,5,303,Travel Expense Ledger
30-04-2025,UPI-ZOMATO-CONCERT TICKETS,,123,,Entertainment,8,306,Entertainment Expense Ledger
21-12-2025,UPI-MYNTRA-CONCERT TICKETS,,4418,,Entertainment,8,306,Entertainment Expense Ledger
28-09-2025,HDFC BANK INTEREST CREDIT-301587,2010,,,Investment Income,2,202,Investment Income Ledger
07-09-2025,UPI-ZERODHA BROKING LTD-MISC-985155,,1262,,Miscellaneous,12,499,Miscellaneous Ledger
22-12-2025,UPI-AK JUICE CENTRE-MEDICAL BILL,,3859,,Health & Medical,9,307,Medical Expense Ledger
04-01-2026,UPI-GOOGLEPAY-LAB TESTS,,1478,,Health & Medical,9,307,Medical Expense Ledger
28-05-2025,MAY 2025 SALARY CREDIT,74108,,,Salary Income,1,201,Salary Ledger
09-11-2025,UPI-GOOGLEPAY-PHARMACY,,6788,,Health & Medical,9,307,Medical Expense Ledger
20-05-2025,DIVIDEND CREDIT RELIANCE INDUSTRIES-199596,641,,,Investment Income,2,202,Investment Income Ledger
30-12-2025,UPI-DMART-BROADBAND BILL,,387,,Utilities & Bills,7,305,Utilities Expense Ledger
